OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEO_ID_GRP,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Shape_Leng,BLKGRP_LBL2,Shape_Length,Shape_Area
36,53,033,000800,1,530330008001,Block Group 1,G5030,S,487760,0,+47.7153890,-122.2871488,8966.82605026,Blkgrp 0008001,8966.82605024721,5249848.28999779
37,53,033,000800,2,530330008002,Block Group 2,G5030,S,654171,0,+47.7081667,-122.2852863,10747.9015256,Blkgrp 0008002,10747.9015256178,7040961.73396181
38,53,033,000900,1,530330009001,Block Group 1,G5030,S,522642,0,+47.7127865,-122.2796303,13156.541543,Blkgrp 0009001,13156.5415430404,5625269.01059662
39,53,033,000900,2,530330009002,Block Group 2,G5030,S,482211,1849039,+47.7080031,-122.2748976,26327.0776538,Blkgrp 0009002,26327.0776538592,25091660.0685771
40,53,033,001000,1,530330010001,Block Group 1,G5030,S,371250,0,+47.7096097,-122.2963085,8826.43596196,Blkgrp 0010001,8826.43596195912,3995824.2426611
41,53,033,001000,2,530330010002,Block Group 2,G5030,S,582953,0,+47.7043678,-122.2959069,10928.4106304,Blkgrp 0010002,10928.4106303529,6274447.4425274
42,53,033,001100,1,530330011001,Block Group 1,G5030,S,513001,0,+47.7092020,-122.3056860,11616.6482385,Blkgrp 0011001,11616.6482385245,5521546.63912784
43,53,033,001100,2,530330011002,Block Group 2,G5030,S,547684,0,+47.7040591,-122.3078549,10870.9079818,Blkgrp 0011002,10870.9079818195,5894852.94981172
44,53,033,001201,1,530330012011,Block Group 1,G5030,S,246118,0,+47.7104044,-122.3219482,6654.65727815,Blkgrp 0012011,6654.6572781508,2649003.19792723
45,53,033,001201,2,530330012012,Block Group 2,G5030,S,243773,0,+47.7104517,-122.3300128,6610.24168965,Blkgrp 0012012,6610.24168966571,2623783.08357845
46,53,033,001201,3,530330012013,Block Group 3,G5030,S,518349,0,+47.7056899,-122.3286265,10566.4691252,Blkgrp 0012013,10566.4691252399,5579075.36009136
47,53,033,001202,1,530330012021,Block Group 1,G5030,S,411655,0,+47.7076518,-122.3151336,9318.07839624,Blkgrp 0012021,9318.07839625695,4430702.57174994
48,53,033,001202,2,530330012022,Block Group 2,G5030,S,245946,0,+47.7030798,-122.3184863,9312.53638594,Blkgrp 0012022,9312.53638597456,2647159.33278984
49,53,033,001202,3,530330012023,Block Group 3,G5030,S,163825,0,+47.7049473,-122.3218364,6642.39821219,Blkgrp 0012023,6642.39821215637,1763283.97899683
50,53,033,001300,1,530330013001,Block Group 1,G5030,S,502578,0,+47.7028875,-122.3378539,10419.6576016,Blkgrp 0013001,10419.657601654,5409381.6258164
51,53,033,001300,2,530330013002,Block Group 2,G5030,S,244803,0,+47.7048241,-122.3460365,6874.93853015,Blkgrp 0013002,6874.93853012033,2634856.08290859
52,53,033,001300,3,530330013003,Block Group 3,G5030,S,433496,0,+47.7001756,-122.3450379,9568.45220314,Blkgrp 0013003,9568.45220313954,4665799.28131483
53,53,033,001400,1,530330014001,Block Group 1,G5030,S,322918,0,+47.7105298,-122.3555061,7897.75863059,Blkgrp 0014001,7897.75863057577,3475632.68263258
54,53,033,001400,2,530330014002,Block Group 2,G5030,S,514615,0,+47.7070787,-122.3585215,12717.5651731,Blkgrp 0014002,12717.5651731158,5538870.17822289
55,53,033,001400,3,530330014003,Block Group 3,G5030,S,378784,0,+47.7028664,-122.3643079,9849.4031468,Blkgrp 0014003,9849.40314679012,4076922.04055026
56,53,033,001400,4,530330014004,Block Group 4,G5030,S,936450,213389,+47.7062878,-122.3734343,25546.3521073,Blkgrp 0014004,25546.3521072368,12375909.5647446
57,53,033,001500,1,530330015001,Block Group 1,G5030,S,522351,0,+47.6961958,-122.3905365,11408.8325009,Blkgrp 0015001,11408.832500902,5622181.088963
58,53,033,001500,2,530330015002,Block Group 2,G5030,S,645360,526885,+47.6979157,-122.3990268,19254.4665785,Blkgrp 0015002,19254.4665785367,12617094.8437345
59,53,033,001600,1,530330016001,Block Group 1,G5030,S,984746,320118,+47.7039200,-122.3809455,19019.5926981,Blkgrp 0016001,19019.592698082,14044488.4136745
60,53,033,001600,2,530330016002,Block Group 2,G5030,S,661512,0,+47.6963992,-122.3832978,13130.0273717,Blkgrp 0016002,13130.0273717155,7119962.63259232
61,53,033,001600,3,530330016003,Block Group 3,G5030,S,374100,0,+47.6933275,-122.3779540,9721.4888143,Blkgrp 0016003,9721.48881431586,4026495.88180106
62,53,033,001701,1,530330017011,Block Group 1,G5030,S,323766,0,+47.6921888,-122.3576268,9238.22851885,Blkgrp 0017011,9238.2285188238,3484754.25622408
63,53,033,001701,2,530330017012,Block Group 2,G5030,S,304871,0,+47.6958402,-122.3525289,7927.01048154,Blkgrp 0017012,7927.01048150613,3281381.33700347
64,53,033,001701,3,530330017013,Block Group 3,G5030,S,264131,0,+47.7020793,-122.3528889,7933.73690649,Blkgrp 0017013,7933.73690648593,2842890.4914172
65,53,033,001702,1,530330017021,Block Group 1,G5030,S,222242,0,+47.7010508,-122.3574753,7231.27323373,Blkgrp 0017021,7231.27323372893,2392039.07951571
66,53,033,001702,2,530330017022,Block Group 2,G5030,S,324914,0,+47.6924455,-122.3687262,7946.06149988,Blkgrp 0017022,7946.06149989533,3497107.49907775
67,53,033,001702,3,530330017023,Block Group 3,G5030,S,294322,0,+47.6963785,-122.3684070,7945.95675808,Blkgrp 0017023,7945.95675809274,3167874.40854612
68,53,033,001702,4,530330017024,Block Group 4,G5030,S,438742,0,+47.6973403,-122.3606986,10040.3118061,Blkgrp 0017024,10040.3118060701,4722254.77409315
69,53,033,001800,1,530330018001,Block Group 1,G5030,S,424904,0,+47.6942320,-122.3375893,9447.37085381,Blkgrp 0018001,9447.3708538294,4573313.62567457
70,53,033,001800,2,530330018002,Block Group 2,G5030,S,244088,0,+47.6922220,-122.3443809,7420.71366793,Blkgrp 0018002,7420.71366791938,2627165.25176686
71,53,033,001800,3,530330018003,Block Group 3,G5030,S,277093,0,+47.6954040,-122.3465571,8206.28650363,Blkgrp 0018003,8206.28650361509,2982403.3940138
72,53,033,001900,1,530330019001,Block Group 1,G5030,S,414424,0,+47.6949507,-122.3203287,9318.03039264,Blkgrp 0019001,9318.03039262841,4460507.01766544
73,53,033,001900,2,530330019002,Block Group 2,G5030,S,486932,0,+47.6931901,-122.3283762,9295.16999452,Blkgrp 0019002,9295.16999452471,5240961.28519712
74,53,033,001900,3,530330019003,Block Group 3,G5030,S,81206,0,+47.7022513,-122.3258190,3966.94156415,Blkgrp 0019003,3966.94156416109,874025.930316268
75,53,033,001900,4,530330019004,Block Group 4,G5030,S,684710,0,+47.6991651,-122.3283063,13636.4837076,Blkgrp 0019004,13636.4837076274,7369677.29061281
76,53,033,002000,1,530330020001,Block Group 1,G5030,S,331627,0,+47.6943282,-122.3080670,10840.0349188,Blkgrp 0020001,10840.0349187977,3569360.95617321
77,53,033,002000,2,530330020002,Block Group 2,G5030,S,387944,0,+47.6988831,-122.3124507,8616.26304462,Blkgrp 0020002,8616.26304463713,4175530.34619531
78,53,033,002000,3,530330020003,Block Group 3,G5030,S,383742,28680,+47.6935300,-122.3135250,9961.27446845,Blkgrp 0020003,9961.27446844961,4438987.5207881
79,53,033,002100,1,530330021001,Block Group 1,G5030,S,503595,0,+47.6969413,-122.2940059,11931.8078607,Blkgrp 0021001,11931.807860773,5420293.28681372
80,53,033,002100,2,530330021002,Block Group 2,G5030,S,482793,0,+47.6965470,-122.3003376,11340.5883673,Blkgrp 0021002,11340.5883673073,5196390.8593922
81,53,033,002100,3,530330021003,Block Group 3,G5030,S,379080,0,+47.6917736,-122.3004917,13081.5160346,Blkgrp 0021003,13081.5160345759,4080112.59792126
82,53,033,002200,1,530330022001,Block Group 1,G5030,S,616108,0,+47.7017757,-122.2834575,11762.5654116,Blkgrp 0022001,11762.5654115211,6631301.98872816
83,53,033,002200,2,530330022002,Block Group 2,G5030,S,567842,0,+47.6962437,-122.2861748,10785.4959684,Blkgrp 0022002,10785.4959683809,6111784.56702135
84,53,033,002200,3,530330022003,Block Group 3,G5030,S,635932,1154953,+47.6929599,-122.2704272,28897.8635255,Blkgrp 0022003,28897.8635254844,19275657.5775839
85,53,033,002200,4,530330022004,Block Group 4,G5030,S,984194,0,+47.6873352,-122.2727878,13684.7056105,Blkgrp 0022004,13684.7056105154,10593093.4252555
86,53,033,002400,1,530330024001,Block Group 1,G5030,S,556855,0,+47.6880329,-122.2871805,11839.5971721,Blkgrp 0024001,11839.5971721325,5993570.80456378
87,53,033,002400,2,530330024002,Block Group 2,G5030,S,405673,0,+47.6846727,-122.2889596,10604.1916979,Blkgrp 0024002,10604.1916979229,4366348.97863886
88,53,033,002500,1,530330025001,Block Group 1,G5030,S,622001,0,+47.6865099,-122.3014750,11156.6455604,Blkgrp 0025001,11156.6455603473,6694752.12894798
89,53,033,002500,2,530330025002,Block Group 2,G5030,S,362333,0,+47.6794113,-122.3036600,8218.54157402,Blkgrp 0025002,8218.54157401691,3899882.16899096
90,53,033,002600,1,530330026001,Block Group 1,G5030,S,245365,0,+47.6875890,-122.3094869,6637.01074158,Blkgrp 0026001,6637.01074158168,2640901.8933248
91,53,033,002600,2,530330026002,Block Group 2,G5030,S,378547,28175,+47.6822031,-122.3113993,9265.16610857,Blkgrp 0026002,9265.16610855909,4377610.08818596
92,53,033,002600,3,530330026003,Block Group 3,G5030,S,326854,0,+47.6776154,-122.3120030,7990.4914514,Blkgrp 0026003,7990.49145139917,3517998.94843915
93,53,033,002600,4,530330026004,Block Group 4,G5030,S,265861,0,+47.6860499,-122.3146964,7989.08795636,Blkgrp 0026004,7989.0879563625,2861529.24595573
94,53,033,002700,1,530330027001,Block Group 1,G5030,S,362211,0,+47.6870853,-122.3206511,8051.85653289,Blkgrp 0027001,8051.85653287784,3898579.79588401
95,53,033,002700,2,530330027002,Block Group 2,G5030,S,494072,0,+47.6866721,-122.3278860,10154.0618054,Blkgrp 0027002,10154.0618054553,5317815.67168219
96,53,033,002700,3,530330027003,Block Group 3,G5030,S,315473,0,+47.6871297,-122.3344937,8248.82285411,Blkgrp 0027003,8248.82285413142,3395503.17510067
97,53,033,002700,4,530330027004,Block Group 4,G5030,S,413091,0,+47.6866696,-122.3414741,9306.17428423,Blkgrp 0027004,9306.17428421964,4446180.63421701
98,53,033,002800,1,530330028001,Block Group 1,G5030,S,264042,0,+47.6862091,-122.3498669,7475.16526152,Blkgrp 0028001,7475.16526149403,2841958.43175376
99,53,033,002800,2,530330028002,Block Group 2,G5030,S,259414,0,+47.6833179,-122.3500136,7278.08977234,Blkgrp 0028002,7278.08977232148,2792125.8888619
100,53,033,002800,3,530330028003,Block Group 3,G5030,S,200980,0,+47.6807930,-122.3498038,7315.17892787,Blkgrp 0028003,7315.17892786599,2163204.51138562
101,53,033,002800,4,530330028004,Block Group 4,G5030,S,263851,0,+47.6891194,-122.3498890,7473.10325943,Blkgrp 0028004,7473.10325941379,2839862.98982815
102,53,033,002900,1,530330029001,Block Group 1,G5030,S,360736,0,+47.6885797,-122.3604052,8502.35050228,Blkgrp 0029001,8502.35050230541,3882675.55732131
103,53,033,002900,2,530330029002,Block Group 2,G5030,S,330573,0,+47.6826560,-122.3583474,8432.03605939,Blkgrp 0029002,8432.03605940844,3558030.2672182
104,53,033,002900,3,530330029003,Block Group 3,G5030,S,294900,0,+47.6835401,-122.3635194,8090.42742272,Blkgrp 0029003,8090.42742271513,3174085.28137735
105,53,033,003000,1,530330030001,Block Group 1,G5030,S,410778,0,+47.6850937,-122.3681951,10287.3311291,Blkgrp 0030001,10287.3311291153,4421323.11138354
106,53,033,003000,2,530330030002,Block Group 2,G5030,S,366896,0,+47.6887443,-122.3762934,8523.36467682,Blkgrp 0030002,8523.36467680427,3948969.79421785
107,53,033,003000,3,530330030003,Block Group 3,G5030,S,390771,0,+47.6832235,-122.3735987,8505.67075564,Blkgrp 0030003,8505.67075563498,4205961.79518652
108,53,033,003000,4,530330030004,Block Group 4,G5030,S,324804,0,+47.6832293,-122.3794379,7997.67954777,Blkgrp 0030004,7997.67954775195,3495967.30817959
109,53,033,003100,1,530330031001,Block Group 1,G5030,S,305807,0,+47.6877831,-122.3854445,7308.54297639,Blkgrp 0031001,7308.54297640503,3291448.51085311
110,53,033,003100,2,530330031002,Block Group 2,G5030,S,310414,0,+47.6865857,-122.3912517,8234.76685773,Blkgrp 0031002,8234.76685773064,3341067.14403118
111,53,033,003100,3,530330031003,Block Group 3,G5030,S,295570,0,+47.6822826,-122.3854552,7228.80369422,Blkgrp 0031003,7228.80369423618,3181281.46867352
112,53,033,003100,4,530330031004,Block Group 4,G5030,S,384773,0,+47.6812294,-122.3950644,9185.62097848,Blkgrp 0031004,9185.62097847415,4141391.2549225
113,53,033,003100,5,530330031005,Block Group 5,G5030,S,940169,472744,+47.6887931,-122.4026705,22303.3599151,Blkgrp 0031005,22303.359915156,15207491.7448052
114,53,033,003201,1,530330032011,Block Group 1,G5030,S,398383,263388,+47.6667943,-122.3968365,12153.3879863,Blkgrp 0032011,12153.3879863651,7122842.28833647
115,53,033,003201,2,530330032012,Block Group 2,G5030,S,654289,1090912,+47.6785571,-122.4069651,20876.5318173,Blkgrp 0032012,20876.5318172414,18784035.9088626
116,53,033,003201,3,530330032013,Block Group 3,G5030,S,99407,0,+47.6697915,-122.3902357,4246.28628951,Blkgrp 0032013,4246.28628951062,1069950.89996679
117,53,033,003202,1,530330032021,Block Group 1,G5030,S,305709,0,+47.6771886,-122.3913519,7686.94393902,Blkgrp 0032021,7686.94393904506,3290415.62957361
118,53,033,003202,2,530330032022,Block Group 2,G5030,S,274232,0,+47.6730037,-122.3919215,7668.7787478,Blkgrp 0032022,7668.7787477972,2951615.75141857
119,53,033,003202,3,530330032023,Block Group 3,G5030,S,376075,0,+47.6752719,-122.3983463,8921.50960376,Blkgrp 0032023,8921.50960376996,4047787.07597863
120,53,033,003301,1,530330033011,Block Group 1,G5030,S,225558,0,+47.6769436,-122.3793203,6591.20974046,Blkgrp 0033011,6591.20974045649,2427739.76765761
121,53,033,003301,2,530330033012,Block Group 2,G5030,S,207779,0,+47.6734591,-122.3818994,7200.35514499,Blkgrp 0033012,7200.35514500124,2236385.12407602
122,53,033,003301,3,530330033013,Block Group 3,G5030,S,235870,0,+47.6771572,-122.3846948,7143.89855661,Blkgrp 0033013,7143.89855661363,2538733.60181664
123,53,033,003302,1,530330033021,Block Group 1,G5030,S,267905,0,+47.6769264,-122.3692342,7342.22310159,Blkgrp 0033021,7342.22310159016,2883539.6144952
124,53,033,003302,2,530330033022,Block Group 2,G5030,S,167560,0,+47.6733762,-122.3708030,6569.55010086,Blkgrp 0033022,6569.55010089245,1803504.72594559
125,53,033,003302,3,530330033023,Block Group 3,G5030,S,191606,0,+47.6770253,-122.3744872,6616.52204364,Blkgrp 0033023,6616.52204365213,2062292.1454821
126,53,033,003400,1,530330034001,Block Group 1,G5030,S,263176,0,+47.6741647,-122.3617731,6916.47542761,Blkgrp 0034001,6916.47542757995,2832640.49162006
127,53,033,003400,2,530330034002,Block Group 2,G5030,S,253968,0,+47.6777748,-122.3617008,6841.85073021,Blkgrp 0034002,6841.85073019382,2733547.47905843
128,53,033,003400,3,530330034003,Block Group 3,G5030,S,270017,0,+47.6704775,-122.3617627,7263.17341375,Blkgrp 0034003,7263.17341374886,2906283.74387569
129,53,033,003500,1,530330035001,Block Group 1,G5030,S,338041,0,+47.6778947,-122.3517407,8316.69164162,Blkgrp 0035001,8316.69164161186,3638410.4065902
130,53,033,003500,2,530330035002,Block Group 2,G5030,S,345931,0,+47.6741433,-122.3519161,9067.14565256,Blkgrp 0035002,9067.14565258281,3723406.44585078
131,53,033,003500,3,530330035003,Block Group 3,G5030,S,600773,0,+47.6686178,-122.3523824,10862.7192588,Blkgrp 0035003,10862.7192587997,6466244.81394935
132,53,033,003601,1,530330036011,Block Group 1,G5030,S,245778,0,+47.6740436,-122.3214119,6765.01245991,Blkgrp 0036011,6765.01245990447,2645329.47432165
133,53,033,003601,2,530330036012,Block Group 2,G5030,S,320721,0,+47.6747175,-122.3294359,7341.51997802,Blkgrp 0036012,7341.51997801912,3452003.60534008
134,53,033,003601,3,530330036013,Block Group 3,G5030,S,107640,0,+47.6774570,-122.3265078,6134.55747268,Blkgrp 0036013,6134.55747265921,1158545.98839947
135,53,033,003602,1,530330036021,Block Group 1,G5030,S,170288,0,+47.6789543,-122.3189908,6310.69088572,Blkgrp 0036021,6310.69088573452,1832834.79923943
136,53,033,003602,2,530330036022,Block Group 2,G5030,S,134661,0,+47.6816578,-122.3253990,5932.4151988,Blkgrp 0036022,5932.41519879616,1449383.04819569
137,53,033,003602,3,530330036023,Block Group 3,G5030,S,217377,0,+47.6801195,-122.3218519,8962.86946424,Blkgrp 0036023,8962.86946422281,2339668.23737646
138,53,033,003800,1,530330038001,Block Group 1,G5030,S,345802,0,+47.6793215,-122.2932360,8257.85652903,Blkgrp 0038001,8257.85652905484,3721946.93463943
139,53,033,003800,2,530330038002,Block Group 2,G5030,S,278804,0,+47.6795181,-122.2983733,7727.43350628,Blkgrp 0038002,7727.43350628477,3000844.45955474
140,53,033,003900,1,530330039001,Block Group 1,G5030,S,569044,0,+47.6796707,-122.2855956,10583.1137086,Blkgrp 0039001,10583.1137085984,6124767.79567975
141,53,033,003900,2,530330039002,Block Group 2,G5030,S,404764,0,+47.6790474,-122.2777666,9230.3325187,Blkgrp 0039002,9230.33251871541,4356567.18436289
142,53,033,004000,1,530330040001,Block Group 1,G5030,S,2237476,3232248,+47.6817180,-122.2523680,35385.1580116,Blkgrp 0040001,35385.1580116086,58872023.2600077
143,53,033,004000,2,530330040002,Block Group 2,G5030,S,337110,0,+47.6792461,-122.2717383,9083.84361667,Blkgrp 0040002,9083.84361666075,3628395.80267102
144,53,033,004101,1,530330041011,Block Group 1,G5030,S,500367,2173441,+47.6606400,-122.2694346,25446.4936472,Blkgrp 0041011,25446.4936472725,28779033.9533634
145,53,033,004101,2,530330041012,Block Group 2,G5030,S,622415,1117129,+47.6541271,-122.2742310,21768.8290513,Blkgrp 0041012,21768.8290512774,18723279.989916
146,53,033,004101,3,530330041013,Block Group 3,G5030,S,479191,0,+47.6593120,-122.2840948,12331.361704,Blkgrp 0041013,12331.3617039474,5157703.25015542
147,53,033,004102,1,530330041021,Block Group 1,G5030,S,585568,2027249,+47.6737465,-122.2517500,25885.4148244,Blkgrp 0041021,25885.4148244725,28122459.75663
148,53,033,004102,2,530330041022,Block Group 2,G5030,S,531267,0,+47.6645142,-122.2781187,11289.8651038,Blkgrp 0041022,11289.8651037528,5718160.27718419
149,53,033,004102,3,530330041023,Block Group 3,G5030,S,573075,0,+47.6690584,-122.2668527,12355.1449514,Blkgrp 0041023,12355.1449514438,6168156.4556681
150,53,033,004201,1,530330042011,Block Group 1,G5030,S,532896,0,+47.6729280,-122.2720529,11399.9695557,Blkgrp 0042011,11399.9695556868,5735670.82360174
151,53,033,004201,2,530330042012,Block Group 2,G5030,S,326846,0,+47.6683219,-122.2809922,11024.383968,Blkgrp 0042012,11024.3839679733,3517923.31326273
152,53,033,004201,3,530330042013,Block Group 3,G5030,S,384372,0,+47.6726237,-122.2824026,9098.1000842,Blkgrp 0042013,9098.10008422231,4137070.13105544
153,53,033,004202,1,530330042021,Block Group 1,G5030,S,513667,0,+47.6646580,-122.2906848,10015.3355572,Blkgrp 0042021,10015.335557169,5528739.5417411
154,53,033,004202,2,530330042022,Block Group 2,G5030,S,337822,0,+47.6712348,-122.2880005,8847.76987536,Blkgrp 0042022,8847.76987534127,3636061.02323159
155,53,033,004202,3,530330042023,Block Group 3,G5030,S,369488,0,+47.6721739,-122.2932774,8344.68536836,Blkgrp 0042023,8344.68536834752,3976887.88673442
156,53,033,004301,1,530330043011,Block Group 1,G5030,S,344436,0,+47.6645729,-122.2978689,8787.38712518,Blkgrp 0043011,8787.3871251899,3707271.12564727
157,53,033,004301,2,530330043012,Block Group 2,G5030,S,261486,0,+47.6721066,-122.2984779,7466.0776987,Blkgrp 0043012,7466.07769868416,2814437.20875475
158,53,033,004301,3,530330043013,Block Group 3,G5030,S,373314,0,+47.6719628,-122.3036138,8403.53381316,Blkgrp 0043013,8403.53381315761,4018072.23844434
159,53,033,004302,1,530330043021,Block Group 1,G5030,S,156837,0,+47.6651762,-122.3021512,6817.75278563,Blkgrp 0043021,6817.7527856183,1688078.41477194
160,53,033,004302,2,530330043022,Block Group 2,G5030,S,72091,0,+47.6624666,-122.3044360,4617.23503294,Blkgrp 0043022,4617.23503294572,775934.414941714
161,53,033,004302,3,530330043023,Block Group 3,G5030,S,102209,0,+47.6656700,-122.3052220,5255.4632731,Blkgrp 0043023,5255.46327312445,1100102.84032324
162,53,033,004401,1,530330044011,Block Group 1,G5030,S,328385,0,+47.6706748,-122.3096932,8633.47425818,Blkgrp 0044011,8633.47425819852,3534506.66320122
163,53,033,004401,2,530330044012,Block Group 2,G5030,S,253394,0,+47.6742425,-122.3125434,8905.04636327,Blkgrp 0044012,8905.04636327465,2727323.95777991
164,53,033,004401,3,530330044013,Block Group 3,G5030,S,113140,0,+47.6663460,-122.3097727,5345.98182655,Blkgrp 0044013,5345.98182658353,1217741.14049263
165,53,033,004402,1,530330044021,Block Group 1,G5030,S,108274,0,+47.6663269,-122.3152371,5355.6437897,Blkgrp 0044021,5355.64378971861,1165385.77900988
166,53,033,004402,2,530330044022,Block Group 2,G5030,S,129054,0,+47.6699783,-122.3148258,4842.00693431,Blkgrp 0044022,4842.00693432664,1389023.14115162
167,53,033,004402,3,530330044023,Block Group 3,G5030,S,57660,0,+47.6674816,-122.3135557,3164.35593669,Blkgrp 0044023,3164.35593669246,620612.513241944
168,53,033,004500,1,530330045001,Block Group 1,G5030,S,275814,0,+47.6685509,-122.3196548,7452.09414805,Blkgrp 0045001,7452.09414805061,2968663.8495094
